source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,seconds
sweep_deep_test,1724,0b4b50fe43,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",2048,0.0003,0.2,0.0,128,235225,3,96.3711040625,96.19108164741496,96.30305165709666,9.816878529476668,9.807705218215673,9.813411825511892,0.999947726726532,0.9999459385871887,0.9999459981918335,0.005227327346801758,0.00540614128112793,0.005400180816650391,2.41
sweep_deep_test,1725,edc6eb8767,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.002,0.02,1e-05,32,310273,3,0.4913313671875,0.5634655639361258,1.0521470540183113,0.7009503314697126,0.7506434332864877,1.0257421966645963,0.3477076590061188,0.34950557351112366,0.34992969036102295,65.22923409938812,65.04944264888763,65.0070309638977,3.31
sweep_deep_test,1726,4b4aeb0cbd,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",1024,0.003,0.05,0.001,16,85777,3,0.45744474487304687,0.5111858946914825,0.7993211912728696,0.6763466159248872,0.7149726531074335,0.8940476448561729,0.32531511783599854,0.32560959458351135,0.32810890674591064,67.46848821640015,67.43904054164886,67.18910932540894,2.48
sweep_deep_test,1727,6c0e3e1e7b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",8192,0.001,0.05,0.0001,16,74641,3,142.98044734375,142.85275089475854,142.91823363808675,11.957443177525453,11.952102362963537,11.95484143090517,0.9999958872795105,0.9999958872795105,0.9999958872795105,0.0004112720489501953,0.0004112720489501953,0.0004112720489501953,2.89
sweep_deep_test,1728,72b4dc6a1b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",8192,0.003,0.0,0.001,32,351233,3,5.53458197265625,5.566923053203292,6.1235458593488685,2.3525692280262978,2.3594327820904946,2.4745799359383946,0.847585141658783,0.8472418189048767,0.8460116982460022,15.241485834121704,15.275818109512329,15.39883017539978,3.56
sweep_deep_test,1729,20a4674706,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.0015,0.0,0.0005,16,804881,3,1.5361291162109374,1.7023294775906186,3.248764766574451,1.2394067597891087,1.3047334891044295,1.8024330130616368,0.5549283623695374,0.5541402697563171,0.553013265132904,44.507163763046265,44.585973024368286,44.698673486709595,4.7
sweep_deep_test,1730,e43ad358fe,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",2048,0.0015,0.05,0.0001,64,988377,3,0.3953115557861328,0.45054310244223267,0.8402278696418087,0.6287380661182627,0.6712250758443346,0.9166394436428146,0.28606295585632324,0.2875237464904785,0.2877645790576935,71.39370441436768,71.24762535095215,71.22354209423065,5.31
sweep_deep_test,1731,c827544d04,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",4096,0.0003,0.15,0.005,32,159489,3,140.45005625,140.41993827280936,140.50737191994648,11.851162653934,11.849891909752145,11.85358055272526,0.9999945163726807,0.9999945163726807,0.9999945163726807,0.0005483627319335938,0.0005483627319335938,0.0005483627319335938,3.0
sweep_deep_test,1732,92910715ea,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.0003,0.3,0.0005,64,410841,3,0.7853195391845703,0.8441791311340873,1.5694028488807368,0.8861825653806163,0.9187922132528591,1.2527580967133027,0.3484220802783966,0.3495227098464966,0.34897738695144653,65.15779197216034,65.04772901535034,65.10226130485535,3.5
sweep_deep_test,1733,4c54cbe8c6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",2048,0.0025,0.0,1e-05,128,1029337,3,0.28262904174804687,0.3251112641996754,0.49034171426079587,0.5316286690426382,0.5701852893574819,0.7002440390755182,0.27312296628952026,0.27585044503211975,0.27575626969337463,72.68770337104797,72.41495549678802,72.42437303066254,4.95
sweep_deep_test,1734,cd1b072aaa,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",4096,0.002,0.15,0.0005,32,200193,3,3.254887646484375,3.2906979691628853,3.702016243885188,1.8041307176821682,1.814028105946235,1.9240624324291526,0.7072888612747192,0.7065762281417847,0.7049837112426758,29.271113872528076,29.342377185821533,29.501628875732422,3.46
sweep_deep_test,1735,d62f11b0b0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",8192,0.0007,0.2,0.005,64,443609,3,9.298564306640625,9.397933762780275,10.291250940740328,3.0493547361106783,3.0656049586957996,3.2079979645785826,8.048172950744629,8.219057083129883,7.97467041015625,0.0,0.0,0.0,4.1
sweep_deep_test,1736,4ee1c696f0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0015,0.1,0.0005,64,235225,3,0.934555537109375,1.0153935102413791,1.0439221961746274,0.9667241266821549,1.007667360909035,1.021725107930028,0.3434267044067383,0.34606680274009705,0.34590789675712585,65.65732955932617,65.3933197259903,65.40921032428741,2.29
sweep_deep_test,1737,a9b82be64b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",8192,0.0015,0.0,1e-05,32,192001,3,10.073306171875,10.12493893830347,10.798174963764076,3.1738472193656393,3.181970920405067,3.2860576628787386,8.316941261291504,8.243158340454102,8.005845069885254,0.0,0.0,0.0,3.19
sweep_deep_test,1738,a2e9b457da,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",4096,0.0015,0.1,0.0005,16,813073,3,3.67144251953125,3.791787323766014,5.232209337370387,1.916100863611112,1.9472512225611809,2.287402312093434,0.7724729180335999,0.7719599008560181,0.7736495137214661,22.752708196640015,22.804009914398193,22.635048627853394,5.94
sweep_deep_test,1739,925893dbd1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",8192,0.0005,0.05,0.0,16,83729,3,153.268135,153.2013750292678,153.27912671423792,12.380150847223147,12.377454303259125,12.380594764155635,0.9999974966049194,0.9999974966049194,0.9999974966049194,0.0002503395080566406,0.0002503395080566406,0.0002503395080566406,3.14
sweep_deep_test,1740,40d4bb8347,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",8192,0.004,0.0,0.0,16,813073,3,10.535553203125,10.594990048946917,11.640581098784702,3.2458516914863806,3.254994631170214,3.4118295823186573,0.9332529902458191,0.93233323097229,0.9333055019378662,6.674700975418091,6.766676902770996,6.669449806213379,4.89
sweep_deep_test,1741,203eea7e32,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",8192,0.0003,0.0,0.0001,32,192001,3,127.00273515625,126.97873066931285,127.06445952726057,11.269549021866403,11.268483956119068,11.272287235839077,0.9999886155128479,0.9999886155128479,0.9999886155128479,0.001138448715209961,0.001138448715209961,0.001138448715209961,3.06
sweep_deep_test,1742,e4303e332e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",4096,0.0025,0.05,1e-06,16,257041,3,2.27891658203125,2.3994444735767484,3.54526107503972,1.5096080888864003,1.5490140327242838,1.882886368063596,0.7002178430557251,0.7036309242248535,0.7057097554206848,29.97821569442749,29.63690757751465,29.42902445793152,3.83
sweep_deep_test,1743,fd873c6fd7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.0005,0.02,0.0005,64,410841,3,0.5331645745849609,0.5895855125737989,1.1328932564053094,0.7301811929822357,0.7678447190505375,1.0643745846295416,0.32077839970588684,0.32067403197288513,0.3215908706188202,67.92216002941132,67.93259680271149,67.84091293811798,3.46
sweep_deep_test,1744,22e4e10c3b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.0005,0.05,1e-06,32,310273,3,11.749131328125,11.772558246412604,12.91313526103802,3.4277005890428938,3.431116180838621,3.5934851135127888,0.9422313570976257,0.9423001408576965,0.9423816800117493,5.776864290237427,5.769985914230347,5.761831998825073,3.8
sweep_deep_test,1745,8202c80c46,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",4096,0.002,0.2,0.005,32,343041,3,1.7868836694335937,1.8751127866589687,3.032368991021156,1.3367436812768534,1.3693475770084704,1.7413698604894814,1.468069076538086,1.4613286256790161,1.4706379175186157,0.0,0.0,0.0,4.1
sweep_deep_test,1746,2b73dd09b9,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",1024,0.0003,0.05,0.001,16,813073,3,1.494688612060547,1.648201593666726,3.267957152027339,1.2225745834347068,1.2838230382987859,1.8077491950011593,0.4503428339958191,0.4507833421230316,0.4539641737937927,54.96571660041809,54.92166578769684,54.60358262062073,6.41
sweep_deep_test,1747,4ba669c63b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.0003,0.05,0.005,128,410841,3,1.9009764672851563,1.9495855557119601,2.714270709570813,1.3787590316241474,1.396275601631698,1.6475043883312763,0.7115983366966248,0.7113486528396606,0.706529974937439,28.840166330337524,28.865134716033936,29.347002506256104,3.55
sweep_deep_test,1748,438714603e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.0003,0.2,0.0001,32,310273,3,1.0658623132324219,1.1544679669093296,2.4387040952201247,1.0324060796181036,1.0744617103039686,1.5616350710777869,0.40571945905685425,0.4088769853115082,0.40956923365592957,59.428054094314575,59.11230146884918,59.04307663440704,3.57
sweep_deep_test,1749,270a41828e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",8192,0.0025,0.15,1e-06,32,159489,3,8.6173737109375,8.704373498282955,8.919797531776117,2.9355363583061784,2.9503175249933618,2.9866030087335207,0.978863000869751,0.9794579744338989,0.9787464737892151,2.1136999130249023,2.0542025566101074,2.125352621078491,5.15
sweep_deep_test,1750,2daf91e42d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.0003,0.02,0.0005,64,410841,3,1.90417734375,1.9527640712585643,2.7207454120399084,1.3799193250875212,1.3974133501790242,1.649468220985148,0.7154930233955383,0.7165200710296631,0.7115399837493896,28.450697660446167,28.34799289703369,28.846001625061035,3.52
sweep_deep_test,1751,c6d0c7d84e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.002,0.2,0.0001,16,257041,3,0.37285075134277346,0.4463615344749896,0.581904409635903,0.6106150598722353,0.668102937035147,0.7628265921137667,0.28853639960289,0.29054132103919983,0.29006487131118774,71.146360039711,70.94586789608002,70.99351286888123,3.32
sweep_deep_test,1752,96fc75610c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",2048,0.003,0.2,0.005,32,351233,3,0.5677109619140625,0.624799608643305,0.9673752833109182,0.753465965995852,0.7904426662594226,0.9835523795461624,0.3692567050457001,0.3708004951477051,0.3717137575149536,63.07432949542999,62.91995048522949,62.82862424850464,3.75
sweep_deep_test,1753,db7ac5b3d6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.004,0.02,1e-05,128,988377,3,1.9634484619140624,1.983512176886937,2.306795705607509,1.4012310522943967,1.4083721727181835,1.5188139140814811,0.6076316237449646,0.6059568524360657,0.6043073534965515,39.23683762550354,39.40431475639343,39.56926465034485,5.61
sweep_deep_test,1754,a52bf8b77b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",1024,0.0015,0.1,0.005,128,451801,3,0.3148113003540039,0.3575593306782783,0.5916226075157857,0.5610804758267782,0.5979626499023817,0.7691700771063482,0.25960665941238403,0.2616761326789856,0.25950101017951965,74.0393340587616,73.83238673210144,74.04989898204803,4.19
sweep_deep_test,1755,5010162e6c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.001,0.15,0.0005,128,443609,3,0.3659393200683594,0.41293180567967636,0.8033516341035136,0.6049291859948231,0.6425977012717026,0.8962988531196019,0.2682102620601654,0.2682284116744995,0.26889175176620483,73.17897379398346,73.17715883255005,73.11082482337952,3.93
sweep_deep_test,1756,ab0bea2d4b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",8192,0.0005,0.1,0.001,32,343041,3,15.41104765625,15.413253280084515,16.441673054409634,3.9256907234587395,3.9259716351604625,4.054833295514087,0.9678141474723816,0.967877984046936,0.9680098295211792,3.218585252761841,3.2122015953063965,3.19901704788208,3.99
sweep_deep_test,1757,16e0c32451,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",8192,0.0005,0.0,0.005,128,451801,3,27.739109375,27.623843224921675,27.969676455011708,5.26679308260729,5.255838964896249,5.288636540263635,0.9927695393562317,0.9923299551010132,0.992364227771759,0.723046064376831,0.7670044898986816,0.7635772228240967,3.56
sweep_deep_test,1758,912f98f15e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",8192,0.0007,0.02,0.0001,128,1029337,3,16.03545212890625,16.057491372966584,16.800036410134908,4.00442906403725,4.0071799776110115,4.098784747963097,0.9816011190414429,0.9817420244216919,0.9820059537887573,1.839888095855713,1.8257975578308105,1.7994046211242676,5.76
sweep_deep_test,1759,62426cddc0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",1024,0.0025,0.3,0.0001,16,85777,3,0.6476910607910156,0.7068864414734962,0.9905443045005496,0.8047925576140821,0.8407653902685911,0.995260922824035,0.37448549270629883,0.37615853548049927,0.37732285261154175,62.55145072937012,62.38414645195007,62.267714738845825,2.53
sweep_deep_test,1760,5fae64be8a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",2048,0.001,0.05,0.0001,32,146305,3,8.974764375,9.117982946191145,9.254223836966217,2.9957911100408854,3.019599799011641,3.0420755804164723,0.9537079930305481,0.9533202648162842,0.9518383145332336,4.62920069694519,4.667973518371582,4.816168546676636,2.74
sweep_deep_test,1761,52b518bd6b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",8192,0.004,0.02,1e-06,64,451801,2,3.977299677734375,3.9870239757314163,4.3668934968711675,1.9943168448705375,1.9967533587630237,2.0897113429541334,1.6095943450927734,1.613303542137146,1.571397304534912,0.0,0.0,0.0,4.18
sweep_deep_test,1762,c246a19046,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.004,0.1,0.0005,32,907265,3,0.898202119140625,0.9746534944711726,1.0980716402068933,0.947735257938959,0.9872454074196408,1.0478891354560813,0.9007378220558167,0.9051051735877991,0.917565643787384,9.926217794418335,9.489482641220093,8.243435621261597,5.58
sweep_deep_test,1763,eb41bee6f7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",4096,0.0025,0.15,0.005,64,443609,3,1.0071792504882813,1.0546289426169877,1.395117750964259,1.0035832055630869,1.0269512854157141,1.1811510280079593,0.5239583849906921,0.5225247144699097,0.5252488255500793,47.604161500930786,47.74752855300903,47.475117444992065,3.89
sweep_deep_test,1764,8bbd18faa7,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",4096,0.0005,0.02,1e-06,128,451801,3,9.26446888671875,9.27486147444224,9.884684747463485,3.043759006018504,3.0454657237345883,3.143991849140752,0.9415490031242371,0.9412742257118225,0.942306399345398,5.845099687576294,5.872577428817749,5.769360065460205,3.96
sweep_deep_test,1765,43e7703667,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.003,0.2,1e-06,64,443609,3,0.23229904205322266,0.26511564883072075,0.3056543287910311,0.4819741093183561,0.5148938228710078,0.5528601349265754,0.25516238808631897,0.25741714239120483,0.2552317976951599,74.4837611913681,74.25828576087952,74.47682023048401,3.63
sweep_deep_test,1766,a5af3e2ea8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",8192,0.004,0.0,0.0005,16,74641,3,31.855471640625,31.968642510508534,32.133272069071246,5.6440651697712525,5.6540819334803185,5.668621708058428,1.7480342388153076,2.1583526134490967,2.0385966300964355,0.0,0.0,0.0,2.79
sweep_deep_test,1767,f574fe1cde,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",8192,0.002,0.3,0.0,128,1021145,2,10.48113919921875,10.452305153084549,12.090884313329244,3.237458756373392,3.233002498156249,3.4771948914792286,1.36099374294281,1.3165172338485718,1.2654235363006592,0.0,0.0,0.0,5.85
sweep_deep_test,1768,2b444a7b35,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",1024,0.0025,0.0,0.001,64,250073,3,0.36039288024902344,0.4066072600582377,0.43036580718949907,0.6003273109304819,0.6376576354582745,0.6560227185010433,0.28438255190849304,0.28548920154571533,0.28534749150276184,71.5617448091507,71.45107984542847,71.46525084972382,2.39
sweep_deep_test,1769,6c38e35f4a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.004,0.0,0.001,32,310273,3,1.2726476708984376,1.334395354624731,2.0587999724746346,1.128116869343969,1.1551603155513657,1.4348518991431258,0.6037834882736206,0.6034094095230103,0.6010589599609375,39.62165117263794,39.659059047698975,39.89410400390625,3.32
sweep_deep_test,1770,458cc89d83,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",1024,0.001,0.15,0.001,16,265233,3,0.7390994744873047,0.8420033192416337,1.64001154189844,0.8597089475440538,0.9176073883974746,1.280629353832888,0.3417177200317383,0.3432423770427704,0.34435755014419556,65.82822799682617,65.67576229572296,65.56424498558044,3.65
sweep_deep_test,1771,47db12e203,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",4096,0.004,0.3,0.0,64,443609,3,1.5475101879882813,1.5849846468160114,1.8171142224258556,1.2439896253539582,1.2589617336583394,1.3480037916956524,1.2717081308364868,1.2666610479354858,1.2564820051193237,0.0,0.0,0.0,4.06
sweep_deep_test,1772,c58d7d255c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",1024,0.0015,0.05,0.0001,16,772113,3,0.31224593536376954,0.38797214003068287,0.4146788657608738,0.5587897058498569,0.6228740964518293,0.6439556395908602,0.2944028079509735,0.29537779092788696,0.29674798250198364,70.55971920490265,70.4622209072113,70.32520174980164,5.26
sweep_deep_test,1773,e04ff207e0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",8192,0.004,0.3,0.0005,16,257041,3,7.12022380859375,7.189008859782136,8.513281293552794,2.6683747504040265,2.681232712724156,2.917752781431764,0.8834916353225708,0.8806691765785217,0.881062924861908,11.65083646774292,11.933082342147827,11.893707513809204,3.87
sweep_deep_test,1774,574bd19b70,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.0007,0.0,0.005,64,410841,3,0.42016047119140626,0.4727783112956103,0.8823278754833271,0.6481978642292847,0.6875887661208626,0.9393230942989357,0.28607627749443054,0.28692901134490967,0.2874438166618347,71.39237225055695,71.30709886550903,71.25561833381653,3.03
sweep_deep_test,1775,49c87f9ed8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",2048,0.003,0.15,0.005,32,159489,3,0.9778185131835937,1.0690324623381735,1.1087232692011197,0.9888470625853089,1.033940260526774,1.0529592913313979,0.3958084285259247,0.3951714038848877,0.3968309760093689,60.41915714740753,60.48285961151123,60.31690239906311,2.61
sweep_deep_test,1776,f07a6d7d53,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",8192,0.0007,0.3,0.005,64,1021145,2,2.9854207861328126,3.032061288696217,4.316333124860631,1.7278370253391413,1.74128150759612,2.0775786687537567,0.6773548126220703,0.6755574345588684,0.6794155240058899,32.26451873779297,32.44425654411316,32.05844759941101,5.88
sweep_deep_test,1777,f559935c21,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",2048,0.001,0.02,0.0005,16,114193,3,2.09620896484375,2.1840884226936272,3.2558259972283,1.4478290523551978,1.477866172118987,1.8043907551382268,0.6044692397117615,0.599234402179718,0.6043696999549866,39.55307602882385,40.0765597820282,39.56303000450134,2.76
sweep_deep_test,1778,f5f667eca1,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",4096,0.0007,0.3,0.001,64,235225,3,84.55611875,84.3668593695994,84.4863460251979,9.195440106378813,9.185143404955602,9.191645447100203,0.9998979568481445,0.9998939633369446,0.9998940825462341,0.010204315185546875,0.010603666305541992,0.010591745376586914,2.91
sweep_deep_test,1779,5ef5155d55,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",8192,0.002,0.0,0.0001,128,294105,3,12.1323416015625,12.183845618609864,12.554840631620024,3.483151102315617,3.490536580328283,3.5432810545622857,0.9805508255958557,0.9805915951728821,0.980842113494873,1.9449174404144287,1.940840482711792,1.9157886505126953,3.22
sweep_deep_test,1780,ebcbfacac9,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",2048,0.0003,0.2,1e-06,128,248025,3,29.8798384375,29.80519946878937,29.99533819614784,5.466245369309724,5.459413839304488,5.4767999959965525,0.9989837408065796,0.9989930987358093,0.9990155696868896,0.10162591934204102,0.10069012641906738,0.09844303131103516,2.65
sweep_deep_test,1781,fa6e3b1cfa,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0025,0.0,0.0001,32,146305,3,0.6445183575439453,0.7250353362720328,0.7276381631375476,0.8028190067156764,0.8514900682169069,0.8530170942821413,0.34939339756965637,0.3508649468421936,0.3536934554576874,65.06066024303436,64.91350531578064,64.63065445423126,2.16
sweep_deep_test,1782,d9fbf186a8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.0005,0.1,0.0001,32,343041,3,0.7362335272216797,0.8179866800681557,1.8021128249256118,0.8580405160723354,0.904426160650031,1.3424279589332202,0.3217202126979828,0.3233865797519684,0.3235629200935364,67.82797873020172,67.66134202480316,67.64370799064636,4.12
sweep_deep_test,1783,55ed9f3429,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",4096,0.0025,0.05,0.005,16,74641,3,8.74609833984375,8.701851589241713,8.893676569991081,2.957380317078571,2.9498900978242752,2.982226780442943,0.9889426231384277,0.9893795251846313,0.9892421960830688,1.1057376861572266,1.0620474815368652,1.0757803916931152,2.86
sweep_deep_test,1784,092a890dbc,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",1024,0.001,0.3,0.0,16,224273,3,0.8648016986083984,0.9748319016299989,2.1055570764251343,0.9299471482876854,0.9873357593189861,1.451053781368952,0.3419930934906006,0.34216544032096863,0.3444117605686188,65.80069065093994,65.78345596790314,65.55882394313812,3.58
sweep_deep_test,1785,a54e88c891,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base3,"256,128,64",2048,0.0005,0.2,0.0001,64,294105,3,2.3239894458007813,2.3603977616402236,2.741034962440071,1.5244636584060576,1.5363586045061952,1.6556071280470108,0.6182496547698975,0.613856315612793,0.6165886521339417,38.175034523010254,38.6143684387207,38.341134786605835,3.01
sweep_deep_test,1786,7be613b93d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",2048,0.002,0.0,0.0005,32,146305,3,2.808378291015625,2.946425798018012,2.9953632662242864,1.675821676377181,1.7165155979536022,1.7307117802292462,0.6388916969299316,0.6405673623085022,0.6371447443962097,36.110830307006836,35.94326376914978,36.28552556037903,2.39
sweep_deep_test,1787,e7c72f7937,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",1024,0.0007,0.0,1e-05,64,248025,3,1.3584421630859376,1.4349754423750056,1.5235034933695228,1.1655222705233639,1.1979046048726107,1.2343028369770213,0.4885353446006775,0.4888349771499634,0.4915671944618225,51.14646553993225,51.11650228500366,50.84328055381775,2.6
sweep_deep_test,1788,cf80a2749a,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big5,"1024,512,256,128,64",2048,0.0003,0.05,0.0001,16,813073,3,2.6625278857421875,2.8766935774027123,6.14055812468642,1.6317254320939498,1.696081830986557,2.478014956509831,0.6795112490653992,0.6863530874252319,0.6795140504837036,32.04887509346008,31.364691257476807,32.04859495162964,5.51
sweep_deep_test,1789,a92339ec5e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",8192,0.002,0.3,1e-06,32,907265,3,2.326672001953125,2.419932480223327,3.7445245646462815,1.5253432407012937,1.5556132167808703,1.9350774053371305,0.7183563709259033,0.7147089242935181,0.7145069241523743,28.164362907409668,28.529107570648193,28.549307584762573,7.7
sweep_deep_test,1790,5189429601,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.0025,0.02,0.0001,64,410841,3,0.33400878051757815,0.3803715619477444,0.6354843416957237,0.5779349275805868,0.616742703197812,0.7971727176062435,0.32002487778663635,0.3215015232563019,0.3220832645893097,67.99751222133636,67.84984767436981,67.79167354106903,4.15
sweep_deep_test,1791,2803ff4b34,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,tiny2,"64,32",1024,0.0003,0.0,1e-05,32,146305,3,19.830223125,19.89799585886717,20.1179236293065,4.45311386840714,4.460716966908702,4.485300840446101,0.9943901300430298,0.9946252107620239,0.9946918487548828,0.5609869956970215,0.5374789237976074,0.5308151245117188,2.46
sweep_deep_test,1792,0b5aee84ec,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small3,"128,64,32",2048,0.0015,0.05,0.001,32,159489,3,1.9212136865234375,2.0257794605046677,2.1016697405864995,1.3860785282672254,1.4232987952305263,1.4497136753809352,0.5779941082000732,0.5871453881263733,0.58326655626297,42.200589179992676,41.28546118736267,41.673344373703,2.44
sweep_deep_test,1793,549993617b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",1024,0.002,0.02,0.005,128,285913,3,0.30224701599121095,0.34213868742488146,0.46704504221681103,0.5497699664325171,0.5849262239162145,0.6834069374953776,0.26205191016197205,0.26600828766822815,0.26485583186149597,73.7948089838028,73.39917123317719,73.5144168138504,2.68
sweep_deep_test,1794,fbbd387fda,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide3,"512,256,128",1024,0.0025,0.2,0.0005,16,257041,3,0.36526257690429687,0.43060223198602643,0.49874935296881967,0.6043695698033587,0.6562028893459906,0.7062218864980182,0.29210734367370605,0.29217180609703064,0.29232028126716614,70.7892656326294,70.78281939029694,70.76797187328339,3.36
