source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,seconds
sweep_deep_test,12,0c2635e6eb,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.004,0.0,0.0,64,410841,2,3.7975649072265627,3.797986675658386,4.4765026802388785,1.9487341807508183,1.9488423937451653,2.115774723414305,2.0637524127960205,2.0769076347351074,2.0630428791046143,0.0,0.0,0.0,3.19
sweep_deep_test,13,b345239d96,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.002,0.2,0.0001,64,1021145,3,0.8564389440917969,0.907851317948341,1.5499233688607983,0.9254398651948147,0.952812320422202,1.244959183612378,0.534308910369873,0.5297029614448547,0.5265666842460632,46.569108963012695,47.029703855514526,47.34333157539368,5.45
sweep_deep_test,14,a3093c3a3d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",8192,0.0005,0.2,0.0001,32,157441,3,121.79330640625,121.75163690642108,121.81374456461144,11.036000471468366,11.034112420417923,11.036926409313937,0.9999858140945435,0.9999858140945435,0.9999858140945435,0.0014185905456542969,0.0014185905456542969,0.0014185905456542969,2.79
sweep_deep_test,15,a497f7e2a5,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep4,"512,256,128,64",1024,0.004,0.05,0.0,64,451801,3,0.19725690216064454,0.22961689338130734,0.23861148292795845,0.4441361302130739,0.47918356960700076,0.4884787435784268,0.24964989721775055,0.2517583668231964,0.25031518936157227,75.03501027822495,74.82416331768036,74.96848106384277,3.53
sweep_deep_test,16,0b07cf12b6,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",1024,0.0005,0.1,0.0,32,907265,3,0.5665760595703125,0.6517437214151667,1.282177894975924,0.7527124680582304,0.8073064606549155,1.1323329435179055,0.30584070086479187,0.3077501058578491,0.30654555559158325,69.41592991352081,69.22498941421509,69.34544444084167,5.55
sweep_deep_test,17,ba79e3a40b,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",4096,0.0005,0.0,0.0,64,988377,3,1.6534787963867188,1.7468944498053691,3.2443843682057643,1.2858766645315245,1.321701346676082,1.8012174683268438,0.9304254651069641,0.9346771240234375,0.9169800877571106,6.957453489303589,6.53228759765625,8.30199122428894,4.47
sweep_deep_test,18,07b1853fe8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",4096,0.002,0.1,0.001,32,343041,3,1.8634274340820312,1.952229163501795,3.040221663028557,1.365074149664417,1.3972219449685848,1.7436231424905317,1.560712218284607,1.5628122091293335,1.5710604190826416,0.0,0.0,0.0,3.68
sweep_deep_test,19,9eea45e801,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",8192,0.002,0.0,0.001,64,1021145,3,3.3311870751953125,3.3653482232701335,4.005802843474746,1.8251539867077826,1.8344885454180775,2.0014501851094737,0.865588903427124,0.8667422533035278,0.866262674331665,13.441109657287598,13.325774669647217,13.373732566833496,4.64
sweep_deep_test,20,a7bdb021da,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",4096,0.003,0.2,0.0,64,410841,3,1.2585514306640626,1.3065682503393672,1.655309433883376,1.1218517864067707,1.143052164312446,1.286588292299979,0.569958508014679,0.5703781247138977,0.5711451172828674,43.004149198532104,42.96218752861023,42.88548827171326,3.54
sweep_deep_test,21,045c12793e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",4096,0.0005,0.05,0.0,64,988377,3,1.5805435595703126,1.6730019301941987,3.1875786672322723,1.2571967067926613,1.2934457585048547,1.7853791382315052,0.8401540517807007,0.8450809121131897,0.8308805227279663,15.984594821929932,15.49190878868103,16.91194772720337,5.34
sweep_deep_test,22,3e3cb888b0,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.001,0.0,0.001,64,988377,3,3.81883447265625,3.889528959968614,5.554078936824061,1.954183837988701,1.972188875328277,2.3567093450029133,1.3552697896957397,1.365894079208374,1.316481590270996,0.0,0.0,0.0,4.5
sweep_deep_test,23,d75e43854d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",4096,0.0005,0.0,0.001,32,310273,3,3.048341728515625,3.1278175813610085,4.675586645232886,1.7459500933633885,1.76856370576833,2.162310487703578,0.7331653237342834,0.7341063022613525,0.7311260104179382,26.683467626571655,26.589369773864746,26.887398958206177,3.15
sweep_deep_test,24,c094c66bbe,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big3,"1024,512,256",8192,0.002,0.1,0.0,32,874497,2,3.390231630859375,3.5498171764026245,5.988076312332757,1.8412581651847129,1.8840958511717563,2.4470546198098555,0.9423122406005859,0.9377372860908508,0.93803870677948,5.768775939941406,6.226271390914917,6.196129322052002,6.84
sweep_deep_test,25,7b02d8729e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",1024,0.0005,0.2,0.0001,64,443609,3,0.5320260107421875,0.5877333726553201,1.1659251763969776,0.7294011315745181,0.7666377062572125,1.0797801518813808,0.2917114496231079,0.29268184304237366,0.29220250248908997,70.82885503768921,70.73181569576263,70.779749751091,4.81
