Test-focused sweep: runs=10000 / candidates=77616 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[1734/10000] base3  hidden=256,128,64               bs=4096 lr=0.002  do=0.15 wd=0.0005 test_rmse=1.9241  test_acc=29.50%  (3.46s)
[1735/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0007 do=0.2  wd=0.005  test_rmse=3.2080  test_acc=0.00%  (4.1s)
[1736/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0015 do=0.1  wd=0.0005 test_rmse=1.0217  test_acc=65.41%  (2.29s)
[1737/10000] base2  hidden=256,128                  bs=8192 lr=0.0015 do=0.0  wd=1e-05  test_rmse=3.2861  test_acc=0.00%  (3.19s)
[1738/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.0015 do=0.1  wd=0.0005 test_rmse=2.2874  test_acc=22.64%  (5.94s)
[1739/10000] small2 hidden=128,64                   bs=8192 lr=0.0005 do=0.05 wd=0.0    test_rmse=12.3806  test_acc=0.00%  (3.14s)
[1740/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.004  do=0.0  wd=0.0    test_rmse=3.4118  test_acc=6.67%  (4.89s)
[1741/10000] base2  hidden=256,128                  bs=8192 lr=0.0003 do=0.0  wd=0.0001 test_rmse=11.2723  test_acc=0.00%  (3.06s)
[1742/10000] wide3  hidden=512,256,128              bs=4096 lr=0.0025 do=0.05 wd=1e-06  test_rmse=1.8829  test_acc=29.43%  (3.83s)
[1743/10000] wide2  hidden=512,256                  bs=1024 lr=0.0005 do=0.02 wd=0.0005 test_rmse=1.0644  test_acc=67.84%  (3.46s)
[1744/10000] wide2  hidden=512,256                  bs=8192 lr=0.0005 do=0.05 wd=1e-06  test_rmse=3.5935  test_acc=5.76%  (3.8s)
[1745/10000] wide3  hidden=512,256,128              bs=4096 lr=0.002  do=0.2  wd=0.005  test_rmse=1.7414  test_acc=0.00%  (4.1s)
[1746/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0003 do=0.05 wd=0.001  test_rmse=1.8077  test_acc=54.60%  (6.41s)
[1747/10000] wide2  hidden=512,256                  bs=2048 lr=0.0003 do=0.05 wd=0.005  test_rmse=1.6475  test_acc=29.35%  (3.55s)
[1748/10000] wide2  hidden=512,256                  bs=1024 lr=0.0003 do=0.2  wd=0.0001 test_rmse=1.5616  test_acc=59.04%  (3.57s)
[1749/10000] small3 hidden=128,64,32                bs=8192 lr=0.0025 do=0.15 wd=1e-06  test_rmse=2.9866  test_acc=2.13%  (5.15s)
[1750/10000] wide2  hidden=512,256                  bs=2048 lr=0.0003 do=0.02 wd=0.0005 test_rmse=1.6495  test_acc=28.85%  (3.52s)
[1751/10000] wide3  hidden=512,256,128              bs=1024 lr=0.002  do=0.2  wd=0.0001 test_rmse=0.7628  test_acc=70.99%  (3.32s)
[1752/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.2  wd=0.005  test_rmse=0.9836  test_acc=62.83%  (3.75s)
[1753/10000] big3   hidden=1024,512,256             bs=8192 lr=0.004  do=0.02 wd=1e-05  test_rmse=1.5188  test_acc=39.57%  (5.61s)
[1754/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0015 do=0.1  wd=0.005  test_rmse=0.7692  test_acc=74.05%  (4.19s)
[1755/10000] wide3  hidden=512,256,128              bs=1024 lr=0.001  do=0.15 wd=0.0005 test_rmse=0.8963  test_acc=73.11%  (3.93s)
[1756/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0005 do=0.1  wd=0.001  test_rmse=4.0548  test_acc=3.20%  (3.99s)
[1757/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.0  wd=0.005  test_rmse=5.2886  test_acc=0.76%  (3.56s)
[1758/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.0007 do=0.02 wd=0.0001 test_rmse=4.0988  test_acc=1.80%  (5.76s)
[1759/10000] small3 hidden=128,64,32                bs=1024 lr=0.0025 do=0.3  wd=0.0001 test_rmse=0.9953  test_acc=62.27%  (2.53s)
[1760/10000] tiny2  hidden=64,32                    bs=2048 lr=0.001  do=0.05 wd=0.0001 test_rmse=3.0421  test_acc=4.82%  (2.74s)
[1761/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.004  do=0.02 wd=1e-06  test_rmse=2.0897  test_acc=0.00%  (4.18s)
[1762/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.004  do=0.1  wd=0.0005 test_rmse=1.0479  test_acc=8.24%  (5.58s)
[1763/10000] wide3  hidden=512,256,128              bs=4096 lr=0.0025 do=0.15 wd=0.005  test_rmse=1.1812  test_acc=47.48%  (3.89s)
[1764/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0005 do=0.02 wd=1e-06  test_rmse=3.1440  test_acc=5.77%  (3.96s)
[1765/10000] wide3  hidden=512,256,128              bs=1024 lr=0.003  do=0.2  wd=1e-06  test_rmse=0.5529  test_acc=74.48%  (3.63s)
[1766/10000] tiny2  hidden=64,32                    bs=8192 lr=0.004  do=0.0  wd=0.0005 test_rmse=5.6686  test_acc=0.00%  (2.79s)
[1767/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.3  wd=0.0    test_rmse=3.4772  test_acc=0.00%  (5.85s)
[1768/10000] small3 hidden=128,64,32                bs=1024 lr=0.0025 do=0.0  wd=0.001  test_rmse=0.6560  test_acc=71.47%  (2.39s)
[1769/10000] wide2  hidden=512,256                  bs=8192 lr=0.004  do=0.0  wd=0.001  test_rmse=1.4349  test_acc=39.89%  (3.32s)
[1770/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.001  do=0.15 wd=0.001  test_rmse=1.2806  test_acc=65.56%  (3.65s)
[1771/10000] wide3  hidden=512,256,128              bs=4096 lr=0.004  do=0.3  wd=0.0    test_rmse=1.3480  test_acc=0.00%  (4.06s)
[1772/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0015 do=0.05 wd=0.0001 test_rmse=0.6440  test_acc=70.33%  (5.26s)
[1773/10000] wide3  hidden=512,256,128              bs=8192 lr=0.004  do=0.3  wd=0.0005 test_rmse=2.9178  test_acc=11.89%  (3.87s)
[1774/10000] wide2  hidden=512,256                  bs=1024 lr=0.0007 do=0.0  wd=0.005  test_rmse=0.9393  test_acc=71.26%  (3.03s)
[1775/10000] small3 hidden=128,64,32                bs=2048 lr=0.003  do=0.15 wd=0.005  test_rmse=1.0530  test_acc=60.32%  (2.61s)
[1776/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0007 do=0.3  wd=0.005  test_rmse=2.0776  test_acc=32.06%  (5.88s)
[1777/10000] base2  hidden=256,128                  bs=2048 lr=0.001  do=0.02 wd=0.0005 test_rmse=1.8044  test_acc=39.56%  (2.76s)
[1778/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0007 do=0.3  wd=0.001  test_rmse=9.1916  test_acc=0.01%  (2.91s)
[1779/10000] base3  hidden=256,128,64               bs=8192 lr=0.002  do=0.0  wd=0.0001 test_rmse=3.5433  test_acc=1.92%  (3.22s)
[1780/10000] small2 hidden=128,64                   bs=2048 lr=0.0003 do=0.2  wd=1e-06  test_rmse=5.4768  test_acc=0.10%  (2.65s)
[1781/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0025 do=0.0  wd=0.0001 test_rmse=0.8530  test_acc=64.63%  (2.16s)
[1782/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.1  wd=0.0001 test_rmse=1.3424  test_acc=67.64%  (4.12s)
[1783/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0025 do=0.05 wd=0.005  test_rmse=2.9822  test_acc=1.08%  (2.86s)
[1784/10000] wide2  hidden=512,256                  bs=1024 lr=0.001  do=0.3  wd=0.0    test_rmse=1.4511  test_acc=65.56%  (3.58s)
[1785/10000] base3  hidden=256,128,64               bs=2048 lr=0.0005 do=0.2  wd=0.0001 test_rmse=1.6556  test_acc=38.34%  (3.01s)
[1786/10000] tiny2  hidden=64,32                    bs=2048 lr=0.002  do=0.0  wd=0.0005 test_rmse=1.7307  test_acc=36.29%  (2.39s)
[1787/10000] small2 hidden=128,64                   bs=1024 lr=0.0007 do=0.0  wd=1e-05  test_rmse=1.2343  test_acc=50.84%  (2.6s)
[1788/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0003 do=0.05 wd=0.0001 test_rmse=2.4780  test_acc=32.05%  (5.51s)
[1789/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.3  wd=1e-06  test_rmse=1.9351  test_acc=28.55%  (7.7s)
[1790/10000] wide2  hidden=512,256                  bs=2048 lr=0.0025 do=0.02 wd=0.0001 test_rmse=0.7972  test_acc=67.79%  (4.15s)
[1791/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0003 do=0.0  wd=1e-05  test_rmse=4.4853  test_acc=0.53%  (2.46s)
[1792/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.05 wd=0.001  test_rmse=1.4497  test_acc=41.67%  (2.44s)
[1793/10000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.02 wd=0.005  test_rmse=0.6834  test_acc=73.51%  (2.68s)
[1794/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0025 do=0.2  wd=0.0005 test_rmse=0.7062  test_acc=70.77%  (3.36s)
[1795/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0007 do=0.02 wd=0.0005 test_rmse=0.9372  test_acc=65.86%  (5.83s)
[1796/10000] base2  hidden=256,128                  bs=8192 lr=0.0003 do=0.05 wd=0.005  test_rmse=11.2864  test_acc=0.00%  (3.44s)
[1797/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.002  do=0.02 wd=0.001  test_rmse=3.7662  test_acc=0.00%  (4.11s)
[1798/10000] wide2  hidden=512,256                  bs=1024 lr=0.0025 do=0.15 wd=0.0001 test_rmse=0.5485  test_acc=75.22%  (4.13s)
[1799/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0005 do=0.2  wd=0.0    test_rmse=2.7638  test_acc=9.71%  (5.58s)
[1800/10000] small2 hidden=128,64                   bs=1024 lr=0.0007 do=0.2  wd=0.005  test_rmse=1.7745  test_acc=28.18%  (2.57s)
[1801/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0005 do=0.05 wd=1e-05  test_rmse=1.9967  test_acc=41.44%  (5.74s)
[1802/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0015 do=0.2  wd=1e-05  test_rmse=2.4947  test_acc=15.99%  (4.35s)
[1803/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0025 do=0.15 wd=0.005  test_rmse=5.6973  test_acc=0.21%  (3.02s)
[1804/10000] small2 hidden=128,64                   bs=1024 lr=0.003  do=0.0  wd=0.0    test_rmse=0.6168  test_acc=72.41%  (2.44s)
[1805/10000] big3   hidden=1024,512,256             bs=1024 lr=0.001  do=0.0  wd=0.001  test_rmse=0.6875  test_acc=72.29%  (5.38s)
[1806/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0025 do=0.02 wd=0.0005 test_rmse=0.6360  test_acc=73.43%  (6.21s)
[1807/10000] small3 hidden=128,64,32                bs=8192 lr=0.0003 do=0.3  wd=1e-05  test_rmse=12.7382  test_acc=0.00%  (3.3s)
[1808/10000] small2 hidden=128,64                   bs=2048 lr=0.001  do=0.02 wd=0.005  test_rmse=1.7427  test_acc=23.96%  (2.59s)
[1809/10000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.2  wd=0.005  test_rmse=0.7204  test_acc=72.88%  (2.62s)
[1810/10000] base2  hidden=256,128                  bs=8192 lr=0.004  do=0.05 wd=0.0001 test_rmse=2.3683  test_acc=0.00%  (3.25s)
[1811/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.02 wd=1e-06  test_rmse=1.1126  test_acc=69.72%  (5.3s)
[1812/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.02 wd=0.005  test_rmse=0.8358  test_acc=64.17%  (5.77s)
[1813/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0003 do=0.0  wd=0.0005 test_rmse=4.4962  test_acc=0.24%  (2.2s)
[1814/10000] big3   hidden=1024,512,256             bs=4096 lr=0.004  do=0.1  wd=0.005  test_rmse=1.0002  test_acc=52.58%  (7.11s)
[1815/10000] base3  hidden=256,128,64               bs=4096 lr=0.0015 do=0.2  wd=0.0005 test_rmse=2.3216  test_acc=15.08%  (4.54s)
[1816/10000] small3 hidden=128,64,32                bs=2048 lr=0.0025 do=0.0  wd=1e-06  test_rmse=1.2211  test_acc=46.86%  (3.9s)
[1817/10000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.2  wd=0.001  test_rmse=1.7271  test_acc=33.19%  (6.37s)
[1818/10000] tiny2  hidden=64,32                    bs=2048 lr=0.003  do=0.2  wd=1e-05  test_rmse=1.1774  test_acc=58.08%  (3.94s)
[1819/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.1  wd=0.0005 test_rmse=0.7448  test_acc=70.61%  (6.09s)
[1820/10000] base3  hidden=256,128,64               bs=1024 lr=0.0005 do=0.2  wd=0.0005 test_rmse=1.0335  test_acc=67.77%  (4.92s)
[1821/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.02 wd=1e-06  test_rmse=0.7953  test_acc=66.37%  (9.13s)
[1822/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0005 do=0.3  wd=0.005  test_rmse=1.8604  test_acc=32.09%  (8.34s)
[1823/10000] small3 hidden=128,64,32                bs=1024 lr=0.0025 do=0.3  wd=1e-06  test_rmse=1.0230  test_acc=60.06%  (4.2s)
[1824/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.003  do=0.02 wd=0.0    test_rmse=0.6647  test_acc=71.78%  (8.45s)
[1825/10000] base3  hidden=256,128,64               bs=2048 lr=0.004  do=0.02 wd=0.0005 test_rmse=0.6948  test_acc=71.38%  (3.92s)
[1826/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0007 do=0.02 wd=1e-06  test_rmse=10.5985  test_acc=0.00%  (3.69s)
[1827/10000] small3 hidden=128,64,32                bs=4096 lr=0.004  do=0.1  wd=1e-06  test_rmse=1.7475  test_acc=26.28%  (4.02s)
[1828/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.003  do=0.02 wd=0.001  test_rmse=0.5295  test_acc=74.76%  (8.5s)
[1829/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.001  do=0.3  wd=1e-05  test_rmse=3.0576  test_acc=0.00%  (5.82s)
[1830/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0015 do=0.0  wd=1e-06  test_rmse=1.1775  test_acc=53.78%  (2.19s)
[1831/10000] wide3  hidden=512,256,128              bs=4096 lr=0.0015 do=0.02 wd=0.0    test_rmse=1.3936  test_acc=9.97%  (3.96s)
[1832/10000] base3  hidden=256,128,64               bs=2048 lr=0.003  do=0.2  wd=0.001  test_rmse=0.8092  test_acc=67.21%  (2.99s)
[1833/10000] small2 hidden=128,64                   bs=1024 lr=0.0015 do=0.15 wd=0.0    test_rmse=0.8324  test_acc=68.99%  (2.49s)
[1834/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.002  do=0.2  wd=1e-06  test_rmse=1.2450  test_acc=47.34%  (5.77s)
[1835/10000] wide2  hidden=512,256                  bs=1024 lr=0.001  do=0.2  wd=1e-06  test_rmse=1.0864  test_acc=71.24%  (3.4s)
[1836/10000] base3  hidden=256,128,64               bs=8192 lr=0.004  do=0.0  wd=1e-06  test_rmse=1.6913  test_acc=11.56%  (3.15s)
[1837/10000] tiny2  hidden=64,32                    bs=1024 lr=0.002  do=0.0  wd=0.001  test_rmse=0.8095  test_acc=66.56%  (2.19s)
[1838/10000] small3 hidden=128,64,32                bs=8192 lr=0.0005 do=0.3  wd=0.0001 test_rmse=12.1122  test_acc=0.00%  (3.06s)
[1839/10000] tiny2  hidden=64,32                    bs=1024 lr=0.003  do=0.15 wd=0.0001 test_rmse=0.7610  test_acc=68.75%  (2.29s)
[1840/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0003 do=0.05 wd=0.0    test_rmse=8.6424  test_acc=0.02%  (4.03s)
[1841/10000] base2  hidden=256,128                  bs=2048 lr=0.0007 do=0.1  wd=0.005  test_rmse=1.4706  test_acc=46.40%  (2.84s)
[1842/10000] wide2  hidden=512,256                  bs=1024 lr=0.0015 do=0.2  wd=1e-05  test_rmse=0.7888  test_acc=73.05%  (3.46s)
[1843/10000] small2 hidden=128,64                   bs=4096 lr=0.0003 do=0.3  wd=0.0001 test_rmse=12.1044  test_acc=0.00%  (2.99s)
[1844/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.003  do=0.3  wd=1e-06  test_rmse=0.6658  test_acc=68.91%  (6.28s)
[1845/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0007 do=0.1  wd=0.001  test_rmse=0.9134  test_acc=70.91%  (6.51s)
[1846/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0025 do=0.05 wd=0.001  test_rmse=0.6792  test_acc=71.70%  (5.63s)
[1847/10000] base3  hidden=256,128,64               bs=1024 lr=0.001  do=0.3  wd=0.0001 test_rmse=0.8329  test_acc=70.71%  (3.14s)
[1848/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.003  do=0.1  wd=1e-05  test_rmse=0.5753  test_acc=69.09%  (7.64s)
[1849/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.003  do=0.15 wd=0.005  test_rmse=1.3618  test_acc=42.59%  (4.35s)
[1850/10000] base3  hidden=256,128,64               bs=2048 lr=0.002  do=0.15 wd=0.0001 test_rmse=0.9888  test_acc=66.44%  (3.34s)
[1851/10000] wide3  hidden=512,256,128              bs=2048 lr=0.001  do=0.2  wd=1e-05  test_rmse=1.1383  test_acc=66.41%  (4.3s)
[1852/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0007 do=0.3  wd=1e-05  test_rmse=4.2080  test_acc=0.00%  (4.21s)
[1853/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.002  do=0.3  wd=0.0    test_rmse=0.7815  test_acc=66.03%  (4.64s)
[1854/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0007 do=0.02 wd=0.0    test_rmse=1.4251  test_acc=62.84%  (4.1s)
[1855/10000] base2  hidden=256,128                  bs=8192 lr=0.0007 do=0.2  wd=0.005  test_rmse=6.0765  test_acc=0.27%  (3.33s)
[1856/10000] wide2  hidden=512,256                  bs=2048 lr=0.0015 do=0.0  wd=0.0005 test_rmse=0.9001  test_acc=71.30%  (3.37s)
[1857/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0025 do=0.05 wd=0.0005 test_rmse=0.9212  test_acc=63.41%  (2.77s)
[1858/10000] big3   hidden=1024,512,256             bs=4096 lr=0.004  do=0.2  wd=0.0    test_rmse=1.0198  test_acc=49.11%  (5.94s)
[1859/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.002  do=0.05 wd=1e-05  test_rmse=3.4046  test_acc=0.00%  (4.18s)
[1860/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0007 do=0.15 wd=0.005  test_rmse=10.5684  test_acc=0.00%  (2.77s)
[1861/10000] base2  hidden=256,128                  bs=8192 lr=0.0005 do=0.3  wd=0.001  test_rmse=9.0321  test_acc=0.01%  (3.23s)
[1862/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.2  wd=0.0001 test_rmse=0.9052  test_acc=63.91%  (5.23s)
[1863/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.3  wd=0.0001 test_rmse=1.1430  test_acc=70.57%  (5.96s)
[1864/10000] base3  hidden=256,128,64               bs=1024 lr=0.0015 do=0.2  wd=0.0001 test_rmse=0.7813  test_acc=72.42%  (3.43s)
[1865/10000] wide2  hidden=512,256                  bs=2048 lr=0.0015 do=0.2  wd=0.0001 test_rmse=1.6163  test_acc=49.32%  (3.59s)
[1866/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0003 do=0.3  wd=1e-05  test_rmse=2.5189  test_acc=39.60%  (5.77s)
[1867/10000] small2 hidden=128,64                   bs=2048 lr=0.001  do=0.0  wd=0.0005 test_rmse=1.8143  test_acc=25.51%  (2.79s)
[1868/10000] base3  hidden=256,128,64               bs=8192 lr=0.003  do=0.2  wd=0.0001 test_rmse=2.5055  test_acc=0.00%  (3.4s)
[1869/10000] small2 hidden=128,64                   bs=8192 lr=0.004  do=0.1  wd=0.0001 test_rmse=2.8355  test_acc=8.21%  (2.99s)
[1870/10000] small3 hidden=128,64,32                bs=2048 lr=0.0005 do=0.15 wd=0.0    test_rmse=3.0429  test_acc=7.58%  (2.62s)
[1871/10000] base3  hidden=256,128,64               bs=1024 lr=0.0007 do=0.1  wd=1e-05  test_rmse=1.1082  test_acc=67.33%  (2.91s)
[1872/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0015 do=0.02 wd=0.005  test_rmse=2.1482  test_acc=23.05%  (4.15s)
[1873/10000] base3  hidden=256,128,64               bs=1024 lr=0.0003 do=0.3  wd=0.005  test_rmse=1.4697  test_acc=57.08%  (3.09s)
[1874/10000] wide3  hidden=512,256,128              bs=4096 lr=0.003  do=0.15 wd=1e-05  test_rmse=1.6773  test_acc=28.48%  (4.11s)
[1875/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0007 do=0.3  wd=0.001  test_rmse=2.0776  test_acc=32.06%  (5.77s)
[1876/10000] wide2  hidden=512,256                  bs=8192 lr=0.004  do=0.2  wd=0.0001 test_rmse=1.5454  test_acc=38.96%  (3.78s)
[1877/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0025 do=0.3  wd=0.0    test_rmse=1.2985  test_acc=49.61%  (5.62s)
[1878/10000] base3  hidden=256,128,64               bs=4096 lr=0.003  do=0.1  wd=1e-05  test_rmse=1.4046  test_acc=0.00%  (3.61s)
[1879/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.001  do=0.02 wd=0.0    test_rmse=1.0174  test_acc=61.92%  (6.37s)
[1880/10000] base3  hidden=256,128,64               bs=4096 lr=0.0005 do=0.02 wd=1e-05  test_rmse=3.9186  test_acc=1.17%  (3.64s)
[1881/10000] small2 hidden=128,64                   bs=4096 lr=0.002  do=0.15 wd=0.0001 test_rmse=1.9806  test_acc=22.65%  (3.2s)
[1882/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.001  do=0.2  wd=0.0005 test_rmse=0.9183  test_acc=70.94%  (4.52s)
[1883/10000] small3 hidden=128,64,32                bs=4096 lr=0.0007 do=0.02 wd=1e-06  test_rmse=4.8668  test_acc=0.28%  (2.97s)
[1884/10000] small3 hidden=128,64,32                bs=2048 lr=0.004  do=0.02 wd=0.0005 test_rmse=0.9437  test_acc=60.01%  (2.58s)
[1885/10000] base3  hidden=256,128,64               bs=2048 lr=0.0015 do=0.15 wd=0.0001 test_rmse=0.9313  test_acc=66.95%  (3.06s)
[1886/10000] wide3  hidden=512,256,128              bs=8192 lr=0.004  do=0.05 wd=0.0005 test_rmse=3.2482  test_acc=7.18%  (4.02s)
[1887/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0003 do=0.02 wd=0.0001 test_rmse=10.7734  test_acc=0.00%  (4.14s)
[1888/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0003 do=0.02 wd=0.0    test_rmse=1.4345  test_acc=64.39%  (5.82s)
[1889/10000] wide3  hidden=512,256,128              bs=1024 lr=0.003  do=0.15 wd=0.0    test_rmse=0.5487  test_acc=74.98%  (3.71s)
[1890/10000] base2  hidden=256,128                  bs=4096 lr=0.001  do=0.02 wd=1e-06  test_rmse=2.6270  test_acc=8.51%  (3.23s)
[1891/10000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.3  wd=0.001  test_rmse=1.1383  test_acc=65.60%  (3.41s)
[1892/10000] small3 hidden=128,64,32                bs=2048 lr=0.004  do=0.15 wd=1e-05  test_rmse=0.8374  test_acc=67.85%  (2.8s)
[1893/10000] base3  hidden=256,128,64               bs=8192 lr=0.0003 do=0.02 wd=0.0005 test_rmse=12.3685  test_acc=0.00%  (3.37s)
[1894/10000] base3  hidden=256,128,64               bs=1024 lr=0.0025 do=0.3  wd=1e-05  test_rmse=0.9509  test_acc=62.54%  (2.88s)
[1895/10000] base2  hidden=256,128                  bs=1024 lr=0.002  do=0.05 wd=0.005  test_rmse=0.6976  test_acc=73.36%  (2.99s)
[1896/10000] base2  hidden=256,128                  bs=8192 lr=0.0005 do=0.0  wd=0.001  test_rmse=9.9618  test_acc=0.00%  (3.14s)
